TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2018-05-28 18:41:02.508,0.2786704558136103,-0.05710140597370215,0.673397040445899,0.2112249619477037,0.4768380131357943,0.1002901682016475,0.4514126359544163,0.3159834878417638,0.9062220281421497,0.6344563403142686,0.7895734387889107,0.7085320047084368,0.4382311857615576,0.5524501354509919,0.8575899511156089,0.3221230525845479,0.05558181799058415,0.4379551626240301,0.426698773505285,0.08016991405567148,920.2930402930403,828.021978021978,225.2380952380952,896.9230769230769,836.8864468864469,0.443359,0.047546,0.901550,1.861725,3.506622,0.194397,1,1,1,1,1,89.953125
2018-05-28 18:41:02.620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2018-05-28 18:41:03.008,0.3145560545051145,0.9596474364659238,0.673397040445899,0.1737917751640069,0.3879868583128777,0.8301167306475622,0.4514126359544163,0.3491335826844129,0.8031018304314556,1.307462584240106,0.7895734387889107,0.6740634650384482,0.4572224978677966,0.6463016063420545,0.8575899511156089,0.299101347077759,0.1039535991331447,0.435835166301754,0.426698773505285,0.1252008743840923,830.8424908424909,837.6923076923077,211.5384615384615,830.4395604395604,827.6190476190476,0.444763,0.045837,0.893616,1.330872,2.437439,1.226196,1,1,1,1,1,89.953125
2018-05-28 18:41:03.508,0.2880829212538034,1.193948381744869,0.673397040445899,0.1701113454635171,0.3037608869529915,1.066073177322059,0.4514126359544163,0.3572606499077048,0.778641225432252,1.316232897272607,0.7895734387889107,0.6418967372314239,0.6122145704466387,0.6821131918619394,0.8575899511156089,0.3929518694153099,0.1521370950530515,0.3473315410891019,0.426698773505285,0.05508077036159621,838.901098901099,888.0586080586081,232.4908424908425,834.0659340659341,841.3186813186813,0.431274,0.048035,0.901184,2.048645,2.841187,0.553284,1,1,1,2,1,89.953125
2018-05-28 18:41:04.013,1.012563521395214,1.394722138684339,0.673397040445899,0.7382115365923985,0.6115772891205598,1.069159079099314,0.4514126359544163,0.0558494912852303,0.7019559667853654,1.316232897272607,0.7895734387889107,0.1461823343897814,0.5904844381944966,0.6609142055667471,0.8575899511156089,0.8606602822596101,0.1705797019711957,0.2928896876712744,0.426698773505285,0.4184875870018299,845.7509157509157,856.2271062271062,9.267399267399268,842.9304029304029,803.8461538461539,0.445251,0.065308,0.896362,2.280426,-0.964508,-0.717773,1,1,1,2,1,89.953125
2018-05-28 18:41:04.518,1.174672446888211,1.301838891863631,0.673397040445899,0.9885245902586574,0.7343809665105822,0.7795701647044098,0.4514126359544163,0.3668658311913707,0.8418947472463261,1.246813140100001,0.7895734387889107,0.274554455685518,0.5741421386940352,0.6373017370568443,0.8575899511156089,0.6577663811800482,0.08295977509410934,0.3234283517995971,0.426698773505285,0.2850670121833435,847.7655677655678,875.9706959706959,224.029304029304,844.9450549450549,831.2454212454213,0.443787,0.075317,0.893555,1.472931,3.357086,1.248627,1,1,1,2,1,89.953125
2018-05-28 18:41:05.009,1.05853845541609,1.157719272120478,0.673397040445899,0.8731548802554259,0.695858790282981,0.147026224598874,0.4514126359544163,0.2736482401185178,1.007660541958553,0.6449432918453943,0.7895734387889107,0.580451736036051,0.5623062661214504,0.5662674507364885,0.8575899511156089,0.5904782835989417,0.1029826565033926,0.4538038670258459,0.426698773505285,0.388580176646401,855.0183150183151,850.989010989011,254.6520146520147,859.4505494505495,869.92673992674,0.420654,0.084290,0.898315,2.048645,2.310333,0.971985,1,1,1,2,1,89.953125
2018-05-28 18:41:05.509,1.223092231958295,0.6693623939731133,0.673397040445899,1.029538134229484,0.9940430071549932,0.1646504676734199,0.4514126359544163,0.485130062171589,1.344021800314492,0.3773785314614035,0.7895734387889107,0.9439705334918064,0.7184545139840127,0.5348441765590943,0.8575899511156089,0.6641324977025193,0.09093716206805763,0.5395816228193343,0.426698773505285,0.4249462220231626,861.0622710622711,861.4652014652015,289.7069597069597,844.9450549450549,833.6630036630037,0.294250,0.103882,0.897095,-0.336456,-10.003967,-5.891724,1,1,1,2,1,89.953125
2018-05-28 18:41:06.009,1.256769179142795,0.1840753718289129,0.673397040445899,1.001902881039154,0.9675808739745192,0.1909958109012967,0.4514126359544163,0.575145515268772,1.344021800314492,0.4798002558458954,0.7895734387889107,0.9679145869203202,0.8470773273727334,0.5175004232462252,0.8575899511156089,0.7877680573567872,0.2735821231107688,0.5881705084139761,0.426698773505285,0.5207552736810304,836.4835164835165,859.4505494505495,1650,829.2307692307693,893.6996336996338,0.754944,0.053955,0.880981,15.222778,1.510315,8.134766,1,1,1,2,1,89.953125
2018-05-28 18:41:06.509,1.288054765652788,0.768995019636739,0.673397040445899,1.077991336352503,0.9875920197972378,0.4197876110731435,0.4514126359544163,0.6909898276597529,1.344021800314492,0.5290488906689945,0.7895734387889107,0.9679145869203202,0.8493998004852007,0.572371703840075,0.8575899511156089,0.8006808180996756,0.3672506459362732,0.5187792015823031,0.426698773505285,0.4668411908975008,813.919413919414,911.8315018315019,156.7399267399267,823.5897435897436,836.4835164835165,0.360352,0.135742,0.893250,20.299530,17.563019,13.787231,1,1,1,2,1,89.953125
